company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
SO.BIO,78490,Yvelines,39.2 38 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
ORLY DISTRIBUTION,78490,Yvelines,44.1 38 min en voiture,responsable de secteur,ORLY,0 salarié,2.7,D1509
DIGITALOCAL,78490,Yvelines,40.4 38 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TLC MARKETING FRANCE,78490,Yvelines,38.3 34 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
ACCES PROMO,78490,Yvelines,38.2 35 min en voiture,responsable de secteur,ASP,1 ou 2 salariés,3.1,D1509
LIDL,78490,Yvelines,35.6 52 min en voiture,responsable de secteur,OSNY,0 salarié,2.5,D1509
DISTRIBUTION CASINO FRANCE,78490,Yvelines,43.7 42 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
MONOPRIX,78490,Yvelines,40.2 38 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
G20,78490,Yvelines,41.2 38 min en voiture,responsable de secteur,PARIS,10 à 19 salariés,2.7,D1509
SALESFORCE.COM FRANCE,78490,Yvelines,36.8 34 min en voiture,responsable de secteur,PARIS,0 salarié,3.5,D1509
ELSE FRANCE,78490,Yvelines,40.3 38 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,78490,Yvelines,43.9 38 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
INTERMARCHE,78490,Yvelines,41.1 36 min en voiture,responsable de secteur,PARIS,10 à 19 salariés,2.7,D1509
INTERMARCHE,78490,Yvelines,34.4 36 min en voiture,responsable de secteur,BEZONS,20 à 49 salariés,2.5,D1509
LIDL,78490,Yvelines,37.4 35 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TESSI,78490,Yvelines,46.5 40 min en voiture,responsable de secteur,PANTIN,0 salarié,2.5,D1509
O & D,78490,Yvelines,36.4 34 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
MONOPRIX,78490,Yvelines,39.4 38 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
ACHERES EXPANSION,78490,Yvelines,27.8 39 min en voiture,responsable de secteur,ACHERES,100 à 199 salariés,2.5,D1509
SUPER U,78490,Yvelines,28.5 32 min en voiture,responsable de secteur,CHATOU,50 à 99 salariés,2.5,D1509
CORPORATE FICTION,78490,Yvelines,42.4 42 min en voiture,responsable de secteur,PARIS,6 à 9 salariés,2.5,D1509
IMPACT SALES MARKETING,78490,Yvelines,38.4 34 min en voiture,responsable de secteur,LEVALLOIS,0 salarié,3.8,D1509
MONOPRIX,78490,Yvelines,37.6 33 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
AUCHAN,78490,Yvelines,33.8 34 min en voiture,responsable de secteur,PUTEAUX,500 à 999 salariés,2.5,D1509
LECLERC,78490,Yvelines,33.2 45 min en voiture,responsable de secteur,CONFLANS,100 à 199 salariés,2.7,D1509
CARREFOUR CITY,78490,Yvelines,37.9 35 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
CENTRE LECLERC,78490,Yvelines,34.7 35 min en voiture,responsable de secteur,COLOMBES,100 à 199 salariés,2.5,D1509
AUCHAN,78490,Yvelines,45.9 41 min en voiture,responsable de secteur,BAGNOLET,500 à 999 salariés,2.7,D1509
CARREFOUR CITY,78490,Yvelines,37.7 35 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
IDES INST DIFFUSION ETUDES POUR SANT,78490,Yvelines,32.7 30 min en voiture,responsable de secteur,BOULOGNE,250 à 499 salariés,2.5,D1509
LAMARTINE MARKET,78490,Yvelines,35.9 32 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,78490,Yvelines,40.6 39 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
SUPER MONOPRIX,78490,Yvelines,44.2 41 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
MONOPRIX,78490,Yvelines,35.9 33 min en voiture,responsable de secteur,PARIS,200 à 249 salariés,2.5,D1509
LIDL,78490,Yvelines,41.7 53 min en voiture,responsable de secteur,MAROLLES,10 à 19 salariés,2.5,D1509
SIMPLY MARKET,78490,Yvelines,44.2 40 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
CENTRE DISTRIBUTEUR E. LECLERC,78490,Yvelines,30.1 33 min en voiture,responsable de secteur,RUEIL,0 salarié,2.7,D1509
CARREFOUR MARKET,78490,Yvelines,39.3 36 min en voiture,responsable de secteur,PARIS,0 salarié,3.3,D1509
INTERMARCHE,78490,Yvelines,41.5 41 min en voiture,responsable de secteur,JUVISY,50 à 99 salariés,2.5,D1509
MONOPRIX,78490,Yvelines,37.9 36 min en voiture,responsable de secteur,ASNIERES,100 à 199 salariés,2.5,D1509
ETHNIC MARKET,78490,Yvelines,48.8 47 min en voiture,responsable de secteur,LISSES,1 ou 2 salariés,2.5,D1509
LIDL,78490,Yvelines,28.0 38 min en voiture,responsable de secteur,ACHERES,0 salarié,2.5,D1509
ACTION FRANCE,78490,Yvelines,44.1 39 min en voiture,responsable de secteur,PARIS,0 salarié,3.6,D1509
AUCHAN SUPERMARCHE,78490,Yvelines,43.7 40 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
CARREFOUR CITY,78490,Yvelines,43.4 42 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR MARKET,78490,Yvelines,40.1 35 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
MONOPRIX,78490,Yvelines,35.9 32 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
LIDL,78490,Yvelines,35.5 34 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
LIDL,78490,Yvelines,36.9 34 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
DMF SALES & MARKETING,78490,Yvelines,40.1 38 min en voiture,responsable de secteur,ASNIERES,100 à 199 salariés,4.4,D1509
CERGY EXPLOITATION,78490,Yvelines,35.9 53 min en voiture,responsable de secteur,CERGY,0 salarié,2.7,D1509
REPSCO PROMOTION,78490,Yvelines,31.8 30 min en voiture,responsable de secteur,SAINT,0 salarié,2.5,D1509
MONOPRIX,78490,Yvelines,43.3 39 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.7,D1509
AUCHAN,78490,Yvelines,42.0 52 min en voiture,responsable de secteur,BRETIGNY,500 à 999 salariés,2.5,D1509
INTERMARCHE,78490,Yvelines,39.0 35 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
INTERMARCHE,78490,Yvelines,41.8 36 min en voiture,responsable de secteur,COURTANO,20 à 49 salariés,2.5,D1509
E. LECLERC,78490,Yvelines,17.2 19 min en voiture,responsable de secteur,BOIS,250 à 499 salariés,2.5,D1509
SOFIP,78490,Yvelines,36.4 33 min en voiture,responsable de secteur,NEUILLY,0 salarié,2.5,D1509
AUCHAN SUPERMARCHE,78490,Yvelines,28.9 32 min en voiture,responsable de secteur,RUEIL,20 à 49 salariés,2.5,D1509
CLIQEO,78490,Yvelines,34.0 37 min en voiture,responsable de secteur,PALAISEAU,0 salarié,2.5,D1509
CARREFOUR MARKET,78490,Yvelines,41.3 39 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.7,D1509
EXIGENCE BLOC,78490,Yvelines,41.0 40 min en voiture,responsable de secteur,NOTES ET RAYONNANCE,0 salarié,2.8,D1509
DISTRIB' SERVICES,78490,Yvelines,42.7 50 min en voiture,responsable de secteur,GELLAINVILLE,50 à 99 salariés,2.5,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,79310,Deux-Sèvres,48.5,promotion des ventes,SAINT,100 à 199 salariés,3.1,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,79310,Deux-Sèvres,32.1,promotion des ventes,NIORT,50 à 99 salariés,2.5,M1706
MEDIAPOST CENTRE OUEST,79310,Deux-Sèvres,48.4,promotion des ventes,POITIERS,50 à 99 salariés,2.5,M1706
MEDIAPOST,79310,Deux-Sèvres,26.3,promotion des ventes,CHAURAY,50 à 99 salariés,2.5,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,79310,Deux-Sèvres,48.5,responsable de secteur,SAINT,100 à 199 salariés,2.5,D1509
INTERMARCHE,79310,Deux-Sèvres,29.5,responsable de secteur,NIORT,0 salarié,2.7,D1509
LECLERC,79310,Deux-Sèvres,10.4,responsable de secteur,PARTHENAY,100 à 199 salariés,2.5,D1509
MEDIAMETRIE,80260,Somme,12.3 17 min en voiture,promotion des ventes,AMIENS,250 à 499 salariés,3.9,M1706
ADREXO,80260,Somme,7.5 10 min en voiture,promotion des ventes,AMIENS,200 à 249 salariés,3.1,M1706
E. LECLERC,80260,Somme,47.1,responsable de secteur,DAINVILLE,200 à 249 salariés,3,D1509
CREVECOEUR,80260,Somme,45.7,responsable de secteur,DIS,0 salarié,2.7,D1509
HERLIN DISTRIBUTION,80260,Somme,40.9,responsable de secteur,HERLINDIS,50 à 99 salariés,2.7,D1509
INTERMARCHE,80260,Somme,33.7,responsable de secteur,ABBEVILLE,0 salarié,2.5,D1509
ADREXO,80260,Somme,7.5,responsable de secteur,AMIENS,200 à 249 salariés,2.5,D1509
Elargir aux métiers suivants :,81120,Tarn,,promotion des ventes,,,,M1706
Elargir aux métiers suivants :,81120,Tarn,,responsable de secteur,,,,D1509
CORY ANIMATIONS,82130,Tarn-et-Garonne,47.6,promotion des ventes,BRUGUIERES,0 salarié,3.1,M1706
ADREXO,82130,Tarn-et-Garonne,44.3,promotion des ventes,BON,100 à 199 salariés,2.8,M1706
ADREXO,82130,Tarn-et-Garonne,49.2,promotion des ventes,SAINT,100 à 199 salariés,3.1,M1706
MEDIAPOST,82130,Tarn-et-Garonne,44.4,promotion des ventes,CASTELCULIER,50 à 99 salariés,2.5,M1706
DEUERER PETCARE FRANCE,82130,Tarn-et-Garonne,48.5,promotion des ventes,VILLENEUVE,0 salarié,3.1,M1706
JR ANIMATIONS,82130,Tarn-et-Garonne,47.6 69 min en voiture,promotion des ventes,BRUGUIERES,0 salarié,2.5,M1706
SUPER U,82130,Tarn-et-Garonne,47.7,responsable de secteur,BRUGUIERES,50 à 99 salariés,3,D1509
CORY ANIMATIONS,82130,Tarn-et-Garonne,47.6,responsable de secteur,BRUGUIERES,0 salarié,2.5,D1509
INTERMARCHE,82130,Tarn-et-Garonne,40,responsable de secteur,CASTELNAU,50 à 99 salariés,2.7,D1509
ADREXO,82130,Tarn-et-Garonne,44.3,responsable de secteur,BON,100 à 199 salariés,2.5,D1509
ADREXO,82130,Tarn-et-Garonne,49.2,responsable de secteur,SAINT,100 à 199 salariés,2.5,D1509
INTERMARCHE,82130,Tarn-et-Garonne,48.7 72 min en voiture,responsable de secteur,GRATENTOUR,20 à 49 salariés,2.5,D1509
PUBLICIMM,83570,Var,26.5,promotion des ventes,SAINT,0 salarié,3.8,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,83570,Var,40.2,promotion des ventes,LA,0 salarié,2.8,M1706
ADREXO,83570,Var,44.5,promotion des ventes,FREJUS,50 à 99 salariés,3.1,M1706
MEDIAPOST,83570,Var,38.9,promotion des ventes,LA,50 à 99 salariés,2.5,M1706
MEDIAPOST,83570,Var,43,promotion des ventes,PUGET,50 à 99 salariés,2.5,M1706
FMA,83570,Var,35.3 42 min en voiture,promotion des ventes,POURRIERES,20 à 49 salariés,3.8,M1706
PUBLICIMM,83570,Var,26.5,responsable de secteur,SAINT,0 salarié,3.1,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,83570,Var,40.2,responsable de secteur,LA,0 salarié,2.5,D1509
ADREXO,83570,Var,44.5,responsable de secteur,FREJUS,50 à 99 salariés,2.5,D1509
CENTRE E. LECLERC,83570,Var,38.8,responsable de secteur,COGOLIN,200 à 249 salariés,2.7,D1509
AUCHAN FRANCE,83570,Var,47.7,responsable de secteur,LA,250 à 499 salariés,2.5,D1509
FMA,83570,Var,35.3 42 min en voiture,responsable de secteur,POURRIERES,20 à 49 salariés,3.1,D1509
ADREXO,84210,Vaucluse,17.3,promotion des ventes,AVIGNON,100 à 199 salariés,3.8,M1706
MS ANIMATIONS,84210,Vaucluse,19.4,promotion des ventes,AVIGNON,0 salarié,2.8,M1706
ADREXO,84210,Vaucluse,40.7,promotion des ventes,SALON,100 à 199 salariés,2.5,M1706
ADREXO,84210,Vaucluse,17.3 48 min en voiture,responsable de secteur,AVIGNON,100 à 199 salariés,3.1,D1509
MS ANIMATIONS,84210,Vaucluse,19.4 50 min en voiture,responsable de secteur,AVIGNON,0 salarié,2.5,D1509
AUCHAN,84210,Vaucluse,12.8 44 min en voiture,responsable de secteur,LE,0 salarié,2.5,D1509
BRIC FRUIT,85310 La Chaize-le-Vicomte,Vendée,48.8 45 min en voiture,promotion des ventes,CHATEAU,0 salarié,2.5,M1706
MEDIAPOST SA,85310 La Chaize-le-Vicomte,Vendée,13.9 20 min en voiture,promotion des ventes,DOMPIERRE,50 à 99 salariés,2.5,M1706
SUPER U,85310 La Chaize-le-Vicomte,Vendée,40.5,responsable de secteur,CHATEAU,0 salarié,2.5,D1509
MAGASIN,85310 La Chaize-le-Vicomte,Vendée,25.8,responsable de secteur,LUCON,200 à 249 salariés,2.5,D1509
E. LECLERC,85310 La Chaize-le-Vicomte,Vendée,8.9,responsable de secteur,LA,0 salarié,2.7,D1509
E. LECLERC,85310 La Chaize-le-Vicomte,Vendée,32.2,responsable de secteur,LES,0 salarié,2.5,D1509
CTRE LECLERC,85310 La Chaize-le-Vicomte,Vendée,22.4,responsable de secteur,LA,0 salarié,3,D1509
HYPER U,85310 La Chaize-le-Vicomte,Vendée,48.2 49 min en voiture,responsable de secteur,CHALLANS,200 à 249 salariés,2.7,D1509
ARMATIS LC POITIERS,86800,Vienne,14.8,promotion des ventes,CHASSENEUIL,0 salarié,3.6,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,86800,Vienne,11.8 16 min en voiture,promotion des ventes,SAINT,100 à 199 salariés,3.1,M1706
MEDIAPOST CENTRE OUEST,86800,Vienne,13.0 18 min en voiture,promotion des ventes,POITIERS,50 à 99 salariés,2.5,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,86800,Vienne,11.8 16 min en voiture,responsable de secteur,SAINT,100 à 199 salariés,2.5,D1509
ADREXO,87270,Haute-Vienne,4.5 10 min en voiture,promotion des ventes,LIMOGES,100 à 199 salariés,4,M1706
ADREXO,87270,Haute-Vienne,4.5 10 min en voiture,responsable de secteur,LIMOGES,100 à 199 salariés,3.5,D1509
CENTRE LECLERC,87270,Haute-Vienne,4.4 8 min en voiture,responsable de secteur,LIMOGES,0 salarié,2.5,D1509
Elargir aux métiers suivants :,88390,Vosges,,responsable de secteur,,,,D1509
PROSPECTUS MAILING ADRESSE BAL GEOMARK,89470,Yonne,4.1 8 min en voiture,promotion des ventes,APPOIGNY,100 à 199 salariés,2.5,M1706
CENTRE DISTRIBUTEUR E.LECLERC,89470,Yonne,5.3 8 min en voiture,responsable de secteur,LA GOUGE,200 à 249 salariés,2.5,D1509
SOLINEST,90340,Territoire de Belfort,31.9,promotion des ventes,BRUNSTATT,0 salarié,3,M1706
ABTEY CHOCOLATERIE,90340,Territoire de Belfort,43.7,promotion des ventes,HEIMSBRUNN,0 salarié,2.5,M1706
MEDIAPOST,90340,Territoire de Belfort,13.2,promotion des ventes,ETUPES,50 à 99 salariés,2.5,M1706
MEDIAPOST,90340,Territoire de Belfort,39.2,promotion des ventes,RIXHEIM,50 à 99 salariés,2.5,M1706
E.LECLERC,90340,Territoire de Belfort,33.2,responsable de secteur,MULHOUSE,0 salarié,2.5,D1509
SUPER U SCHUMACHER EXPLOITATION,90340,Territoire de Belfort,35.3,responsable de secteur,RIEDISHEIM,100 à 199 salariés,2.7,D1509
CENTRE DISTRIBUTEUR E. LECLERC,90340,Territoire de Belfort,12.1,responsable de secteur,HERICOURT,0 salarié,2.5,D1509
CORA,90340,Territoire de Belfort,35.7,responsable de secteur,WITTENHEIM,250 à 499 salariés,2.5,D1509
DISTRICOM SALES AND MARKETING,91510,Essonne,43.4,promotion des ventes,ASNIERES,0 salarié,4.4,M1706
ATMOSPHERES,91510,Essonne,36.2,promotion des ventes,BOIS,0 salarié,4.4,M1706
MIXICOM,91510,Essonne,39.1,promotion des ventes,PARIS,0 salarié,3.8,M1706
SERVICE INNOVATION GROUP FRANCE,91510,Essonne,28.4,promotion des ventes,VELIZY,0 salarié,3.8,M1706
PRECIPHAR,91510,Essonne,33.6,promotion des ventes,SEVRES,200 à 249 salariés,3.8,M1706
CPM FRANCE,91510,Essonne,32.4,promotion des ventes,ISSY,0 salarié,4.4,M1706
ANGIE,91510,Essonne,38.6,promotion des ventes,PARIS,3 à 5 salariés,3.8,M1706
FRANCE FOOD COMPAGNY,91510,Essonne,13.6,promotion des ventes,BONDOUFLE,0 salarié,3.7,M1706
BUSINESS SERVICES,91510,Essonne,36.9,promotion des ventes,PARIS,0 salarié,3.5,M1706
OP'TEAM SPIRIT,91510,Essonne,34.4,promotion des ventes,CHARENTON,10 à 19 salariés,3.5,M1706
WOO,91510,Essonne,37.9,promotion des ventes,PARIS,0 salarié,3.5,M1706
ETAGE 2EME,91510,Essonne,37.3,promotion des ventes,PARIS,50 à 99 salariés,4,M1706
LOLLY'S,91510,Essonne,38.2,promotion des ventes,PARIS,0 salarié,4.2,M1706
JT INTERNATIONAL FRANCE,91510,Essonne,35.7,promotion des ventes,BOULOGNE,0 salarié,3.5,M1706
PARETO,91510,Essonne,42.9,promotion des ventes,SAINT,0 salarié,3.1,M1706
BLUE HIVE PARIS,91510,Essonne,38.2,promotion des ventes,PARIS,0 salarié,3.8,M1706
HAVAS PARIS,91510,Essonne,39.4,promotion des ventes,PUTEAUX,0 salarié,3.1,M1706
GR EVENEMENTS,91510,Essonne,38.6,promotion des ventes,PARIS,0 salarié,3.3,M1706
DIGITALOCAL,91510,Essonne,39.2,promotion des ventes,PARIS,20 à 49 salariés,3.1,M1706
OMN SERVICES,91510,Essonne,46.8,promotion des ventes,LE,0 salarié,4.2,M1706
TLC MARKETING FRANCE,91510,Essonne,39.7,promotion des ventes,PARIS,20 à 49 salariés,2.8,M1706
SA TEST,91510,Essonne,31.5,promotion des ventes,VERSAILLES,20 à 49 salariés,4.2,M1706
AGENCE DIVA,91510,Essonne,37.6,promotion des ventes,PARIS,20 à 49 salariés,3.3,M1706
AUDREY B.CONSULTING,91510,Essonne,41.3,promotion des ventes,LEVALLOIS,0 salarié,3.5,M1706
ELSE FRANCE,91510,Essonne,38.5,promotion des ventes,PARIS,0 salarié,2.8,M1706
GR PRESTATIONS,91510,Essonne,38.6,promotion des ventes,PARIS,50 à 99 salariés,3,M1706
DELICE ET CREATION,91510,Essonne,30,promotion des ventes,VALENTON,0 salarié,3.4,M1706
TESSI,91510,Essonne,42.2,promotion des ventes,PANTIN,0 salarié,3.1,M1706
O & D,91510,Essonne,36.5,promotion des ventes,PARIS,0 salarié,2.8,M1706
PULICIS ETOILE SCAMEDIA AXONE MUNDODIREC,91510,Essonne,38.6,promotion des ventes,PARIS,0 salarié,3.8,M1706
CORPORATE FICTION,91510,Essonne,37.5,promotion des ventes,PARIS,6 à 9 salariés,2.8,M1706
IDES INST DIFFUSION ETUDES POUR SANT,91510,Essonne,34.1,promotion des ventes,BOULOGNE,250 à 499 salariés,2.8,M1706
IFOP,91510,Essonne,41.4,promotion des ventes,PARIS,0 salarié,3,M1706
ACCES PROMO,91510,Essonne,37.9,promotion des ventes,ASP,1 ou 2 salariés,3.8,M1706
CITY ONE EVENTS,91510,Essonne,32.5,promotion des ventes,VITRY,250 à 499 salariés,2.7,M1706
JEFF DE BRUGES,91510,Essonne,42.3,promotion des ventes,ASNIERES,1 ou 2 salariés,2.5,M1706
FUTURAMEDIA,91510,Essonne,48.5,promotion des ventes,STAINS,100 à 199 salariés,2.5,M1706
SALESFORCE.COM FRANCE,91510,Essonne,36.7,promotion des ventes,PARIS,0 salarié,4,M1706
AGENCE FRANCE PRESTIGE,91510,Essonne,35.2,promotion des ventes,PARIS,20 à 49 salariés,2.7,M1706
REPSCO PROMOTION,91510,Essonne,36.6,promotion des ventes,SAINT,0 salarié,3.1,M1706
IMPACT SALES MARKETING,91510,Essonne,41.2,promotion des ventes,LEVALLOIS,0 salarié,4.4,M1706
SOFIP,91510,Essonne,39.4,promotion des ventes,NEUILLY,0 salarié,2.8,M1706
ARC EVENTS,91510,Essonne,37.5,promotion des ventes,PARIS,0 salarié,3,M1706
RAVESS FRANCE,91510,Essonne,39.6,promotion des ventes,PARIS,0 salarié,2.7,M1706
MASTERSERVICE,91510,Essonne,48.4,promotion des ventes,FONTENAY,0 salarié,2.8,M1706
CLIQEO,91510,Essonne,21.5,promotion des ventes,PALAISEAU,0 salarié,3.1,M1706
SID LEE PARIS,91510,Essonne,39.2,promotion des ventes,PARIS,20 à 49 salariés,2.5,M1706
TEXTUELLA MINE,91510,Essonne,40.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
SCRIBEO,91510,Essonne,38.3,promotion des ventes,PARIS,0 salarié,2.5,M1706
DIRECT SUD,91510,Essonne,34.2,promotion des ventes,PARIS,0 salarié,2.5,M1706
LOGEXPO,91510,Essonne,39.5,promotion des ventes,PARIS,0 salarié,2.5,M1706
LDB MICA RESEARCH GMBH,91510,Essonne,31.7,promotion des ventes,ARCUEIL,50 à 99 salariés,2.5,M1706
CIRCO DE BAKUZA (FRANCE),91510,Essonne,36.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
CHEIL FRANCE,91510,Essonne,41.8,promotion des ventes,SAINT,0 salarié,2.8,M1706
SWEET PUNK,91510,Essonne,39.1,promotion des ventes,PARIS,0 salarié,2.5,M1706
DECO EVENEMENTS,91510,Essonne,46.7,promotion des ventes,LIVRY,0 salarié,3,M1706
HARPA AFFICHAGE,91510,Essonne,30.3,promotion des ventes,VITRY,0 salarié,2.5,M1706
THEMA SERVICES,91510,Essonne,36.6,promotion des ventes,PARIS,100 à 199 salariés,3.9,M1706
AYCTOR,91510,Essonne,35.4,promotion des ventes,PARIS,0 salarié,2.5,M1706
INVESTER TECHNOLOGIES,91510,Essonne,38.7,promotion des ventes,PARIS,0 salarié,2.5,M1706
EXIGENCE BLOC,91510,Essonne,38.1,promotion des ventes,NOTES ET RAYONNANCE,0 salarié,3.5,M1706
LES BONS FAISEURS,91510,Essonne,38.5,promotion des ventes,PARIS,10 à 19 salariés,2.5,M1706
SNACKING MEDIA,91510,Essonne,39.4,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
ALTAVIA PARIS,91510,Essonne,42.6,promotion des ventes,SAINT,0 salarié,2.5,M1706
GIGA MULTISERVICES,91510,Essonne,42.6,promotion des ventes,COLOMBES,0 salarié,3,M1706
MEDIAPOST SAS,91510,Essonne,32.5,promotion des ventes,MONTROUGE,0 salarié,2.8,M1706
L'ATELIER CONSOMMATEUR ET CITOYEN,91510,Essonne,38.2,promotion des ventes,PARIS,0 salarié,2.5,M1706
EQUAERO,91510,Essonne,38.2,promotion des ventes,PARIS,0 salarié,2.5,M1706
NEX & COM,91510,Essonne,35.6,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
INPUT SALES PROMOTION,91510,Essonne,41.2,promotion des ventes,LEVALLOIS,0 salarié,2.8,M1706
LONSDALE CORPORATE,91510,Essonne,38.8,promotion des ventes,PARIS,0 salarié,2.8,M1706
NEWSEA,91510,Essonne,38.1,promotion des ventes,PARIS,0 salarié,2.5,M1706
SOGOFIF,91510,Essonne,37.8,promotion des ventes,PARIS,0 salarié,2.5,M1706
KANTAR,91510,Essonne,40.3,promotion des ventes,PUTEAUX,500 à 999 salariés,2.5,M1706
KERVIC,91510,Essonne,38.4,promotion des ventes,PARIS,0 salarié,2.5,M1706
REED ORGANISATION,91510,Essonne,39.8,promotion des ventes,PUTEAUX,250 à 499 salariés,3.3,M1706
MEDIAGO,91510,Essonne,36,promotion des ventes,PARIS,0 salarié,2.8,M1706
SODIS DUCROS,91510,Essonne,38.1,promotion des ventes,SURESNES,0 salarié,2.7,M1706
LB,91510,Essonne,37.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
RETAIL SAFARI,91510,Essonne,34.7,promotion des ventes,BOULOGNE,10 à 19 salariés,2.7,M1706
PREMIERE CLASSE,91510,Essonne,36.9,promotion des ventes,WHO' S NEXT,0 salarié,2.5,M1706
CA INTERACTIVE,91510,Essonne,41.9,promotion des ventes,CLICHY,250 à 499 salariés,2.5,M1706
BEIJAFLORE MARKETING ET INNOVATION,91510,Essonne,36.3,promotion des ventes,PARIS,100 à 199 salariés,2.5,M1706
JEFF DE BRUGES,91510,Essonne,43,promotion des ventes,BOIS,0 salarié,2.7,M1706
DMF SALES & MARKETING,91510,Essonne,43.5,promotion des ventes,ASNIERES,100 à 199 salariés,4.6,M1706
HEMBLEM,91510,Essonne,38.5,promotion des ventes,PARIS,0 salarié,3.1,M1706
TEC AND LOG,91510,Essonne,39.5,promotion des ventes,PARIS,0 salarié,2.5,M1706
TEAM BREAK PARIS 9,91510,Essonne,39.4,promotion des ventes,PARIS,0 salarié,2.5,M1706
LOWE STRATEUS,91510,Essonne,39.3,promotion des ventes,PARIS,0 salarié,2.8,M1706
K,91510,Essonne,42.2,promotion des ventes,EVENT,0 salarié,2.5,M1706
CODECOM,91510,Essonne,39.7,promotion des ventes,NEUILLY,50 à 99 salariés,2.5,M1706
BETC,91510,Essonne,42.2,promotion des ventes,PANTIN,0 salarié,2.5,M1706
COCA,91510,Essonne,33.1,promotion des ventes,COLA EUROPEAN PARTNERS FRANCE,0 salarié,4.6,M1706
CATALINA MARKETING,91510,Essonne,34.4,promotion des ventes,BOULOGNE,200 à 249 salariés,2.5,M1706
JEFF DE BRUGES DIFFUSION,91510,Essonne,46.9,promotion des ventes,FERRIERES,0 salarié,2.5,M1706
LCD CONSULTANTS ET ASSOCIES,91510,Essonne,34.7,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
HAVAS FACTORY,91510,Essonne,39.4,promotion des ventes,PUTEAUX,50 à 99 salariés,2.5,M1706
LUXURY PARTNER AGENCY,91510,Essonne,38.8,promotion des ventes,PARIS,0 salarié,2.7,M1706
LA MAISON DU CHOCOLAT,91510,Essonne,35.9,promotion des ventes,PARIS,0 salarié,2.5,M1706
OGURY FRANCE,91510,Essonne,38.5,promotion des ventes,PARIS,0 salarié,2.5,M1706
INTERMARCHE (STE CADICHEL),91510,Essonne,46.2,responsable de secteur,CHELLES,50 à 99 salariés,2.5,D1509
DISTRICOM SALES AND MARKETING,91510,Essonne,43.4,responsable de secteur,ASNIERES,0 salarié,3.8,D1509
ATMOSPHERES,91510,Essonne,36.2,responsable de secteur,BOIS,0 salarié,4,D1509
CPM FRANCE,91510,Essonne,32.4,responsable de secteur,ISSY,0 salarié,3.8,D1509
MIXICOM,91510,Essonne,39.1,responsable de secteur,PARIS,0 salarié,3.1,D1509
SERVICE INNOVATION GROUP FRANCE,91510,Essonne,28.4,responsable de secteur,VELIZY,0 salarié,3.1,D1509
PRECIPHAR,91510,Essonne,33.6,responsable de secteur,SEVRES,200 à 249 salariés,3.1,D1509
ANGIE,91510,Essonne,38.6,responsable de secteur,PARIS,3 à 5 salariés,3.1,D1509
COURBEVOIE DISTRIBUTION,91510,Essonne,41.9,responsable de secteur,COURBEVOIE,0 salarié,3,D1509
SOCIETE D'EXPLOITATION DE LA GRANDE EPIC,91510,Essonne,36.3,responsable de secteur,PARIS,250 à 499 salariés,3.6,D1509
