company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
E.D.O.,75001,Paris,3.6,,PARIS,0 salarié,3.8,I1307
SCOPELEC ENERGIES SERVICES,75001,Paris,12.8,,ANTONY,20 à 49 salariés,3.9,I1307
SERVICES DIVERS,75001,Paris,40.0,,MELUN,50 à 99 salariés,3.6,I1307
ANEA SECURITE PROTECTION SAS,75001,Paris,2.6,,PARIS,0 salarié,3.6,I1307
ORANGE,75001,Paris,3.7,,BAGNOLET,1 000 à 1 999 salariés,3.6,I1307
AGENCE PREVENTION RISQUES INDUSTRIELS,75001,Paris,8.1,,ROSNY,0 salarié,4.4,I1307
STRATCOM,75001,Paris,27.2,,CONFLANS,0 salarié,3.6,I1307
SARL KHAN,75001,Paris,5.7,,PARIS,0 salarié,4.4,I1307
TELEHOUSE INT CORPORATION EUROPE LIMIT,75001,Paris,3.6,,PARIS,10 à 19 salariés,4.6,I1307
SARL S N D,75001,Paris,5.7,,PARIS,0 salarié,3.8,I1307
SINAPEL,75001,Paris,15.7,,ARGENTEUIL,0 salarié,3.8,I1307
FIBRE DHM,75001,Paris,0.2,,PARIS,0 salarié,4.5,I1307
ERI,75001,Paris,8.9,,FONTENAY,500 à 999 salariés,3.5,I1307
MB TELECOM,75001,Paris,12.5,,STAINS,10 à 19 salariés,3.6,I1307
ORANGE SA,75001,Paris,5.1,,PARIS,100 à 199 salariés,3.6,I1307
CINECOM CHELLES,75001,Paris,17.5,,CHELLES,0 salarié,3.5,I1307
SECU PLUS,75001,Paris,2.3,,PARIS,1 ou 2 salariés,4.4,I1307
FIBROLEC,75001,Paris,4.7,,PARIS,0 salarié,3.6,I1307
BUSINESS MULTITECH,75001,Paris,40.6,,DAMMARIE,1 ou 2 salariés,4.4,I1307
ELITE FIBRE TELECOM,75001,Paris,8.8,,FONTENAY,0 salarié,4.4,I1307
BE GREEN LINKS,75001,Paris,7.6,,VITRY,0 salarié,3.5,I1307
ELEVEN FACTORY FRANCE,75001,Paris,6.1,,PARIS,0 salarié,4.6,I1307
CAPUCINES 1,75001,Paris,6.0,,PARIS,0 salarié,4.7,I1307
PROPHOTON,75001,Paris,12.6,,LES,0 salarié,4.0,I1307
CONEXCOM,75001,Paris,4.2,,PARIS,0 salarié,3.5,I1307
RENOV FIBRE,75001,Paris,12.3,,LE,0 salarié,4.4,I1307
L.N CONNECT,75001,Paris,12.8,,COLOMBES,0 salarié,4.0,I1307
ORACLES,75001,Paris,12.2,,STAINS,20 à 49 salariés,4.7,I1307
EUROCOM ENERGIE,75001,Paris,18.3,,VILLIERS,0 salarié,4.6,I1307
SNIE,75001,Paris,24.3,,BRIE,500 à 999 salariés,4.0,I1307
BENTIN SAS,75001,Paris,12.2,,AULNAY,0 salarié,3.5,I1307
JK CONSULTING,75001,Paris,7.9,,SAINT,0 salarié,3.5,I1307
LA DETECTION ELECTRONIQUE FRANCAISE DEF,75001,Paris,18.7,,LOGNES,20 à 49 salariés,3.4,I1307
PIXEL 451,75001,Paris,1.8,,PARIS,0 salarié,4.1,I1307
AXIMA,75001,Paris,4.2,,PARIS,0 salarié,3.5,I1307
FRANCE TELECOM,75001,Paris,8.3,,SAINT,1 000 à 1 999 salariés,4.4,I1307
EG COM DIFFUSION,75001,Paris,5.3,,PARIS,0 salarié,3.5,I1307
COMMUNICATIONS DEPLOIEMENT RESEAUX,75001,Paris,4.9,,PARIS,0 salarié,3.8,I1307
JUNO TELECOMMUNICATIONS,75001,Paris,14.4,,GARGES,0 salarié,3.8,I1307
IML FIBRE,75001,Paris,16.2,,SEVRAN,0 salarié,4.2,I1307
CLOUD COMMUNICATIONS DIVISION OF NTT LT,75001,Paris,7.5,,PARIS,0 salarié,4.0,I1307
SERVICES DIVERS,75001,Paris,7.0,,PARIS,250 à 499 salariés,4.4,I1307
ELECOM,75001,Paris,30.7,,CERGY,0 salarié,4.0,I1307
FRANCIS SARL,75001,Paris,6.6,,VILLEJUIF,1 ou 2 salariés,3.5,I1307
SATELEC,75001,Paris,19.2,,VIRY,250 à 499 salariés,3.0,I1309
SPIE NUCLEAIRE,75001,Paris,33.3,,CERGY,0 salarié,4.2,I1309
E.D.O.,75001,Paris,3.6,,PARIS,0 salarié,4.2,I1309
OPTICAL PLANETE,75001,Paris,6.0,,PARIS,0 salarié,4.5,I1309
ERI,75001,Paris,8.9,,FONTENAY,500 à 999 salariés,3.9,I1309
SARL S N D,75001,Paris,5.7,,PARIS,0 salarié,4.2,I1309
SYSTRA,75001,Paris,7.8,,PARIS,1 000 à 1 999 salariés,4.0,I1309
MAINTENANCE LOGISTIQUE PARIS,75001,Paris,9.1,,SAINT,200 à 249 salariés,4.4,I1309
BENTIN SAS,75001,Paris,12.2,,AULNAY,0 salarié,3.9,I1309
5COM,75001,Paris,5.4,,PARIS,20 à 49 salariés,4.8,I1309
EG COM DIFFUSION,75001,Paris,5.3,,PARIS,0 salarié,3.9,I1309
SNIE,75001,Paris,24.3,,BRIE,500 à 999 salariés,4.4,I1309
NOOR BATI,75001,Paris,3.9,,PARIS,1 ou 2 salariés,3.7,I1309
FIBER SAV,75001,Paris,5.7,,PARIS,0 salarié,3.7,I1309
ERS FIBRE,75001,Paris,9.8,,THIAIS,0 salarié,3.7,I1309
DENTAL MONITORING,75001,Paris,6.7,,PARIS,0 salarié,4.3,I1309
JUNO TELECOMMUNICATIONS,75001,Paris,14.4,,GARGES,0 salarié,4.2,I1309
FRANCIS SARL,75001,Paris,6.6,,VILLEJUIF,1 ou 2 salariés,3.9,I1309
BYON,75001,Paris,21.4,,SAINT,0 salarié,4.0,I1309
QUALICOM,75001,Paris,8.1,,ROSNY,0 salarié,3.9,I1309
POLYFILS,75001,Paris,5.7,,PARIS,0 salarié,3.7,I1309
SPIE FACILITIES,75001,Paris,8.4,,SAINT,0 salarié,3.7,I1309
BUSINESS MULTITECH,75001,Paris,40.6,,DAMMARIE,1 ou 2 salariés,4.5,I1309
CEGELEC ELMO,75001,Paris,9.1,,NEUILLY,0 salarié,3.7,I1309
PARTNER EXPO,75001,Paris,3.6,,PARIS,10 à 19 salariés,3.7,I1309
IMC TELECOM IDF,75001,Paris,12.2,,LES,0 salarié,4.2,I1309
FGC,75001,Paris,19.3,,BALLAINVILLIERS,0 salarié,3.8,I1309
GMS ENERGIE,75001,Paris,18.5,,GONESSE,0 salarié,3.4,I1309
VULCAIN SERVICES,75001,Paris,9.5,,NEUILLY,0 salarié,3.8,I1309
GAEL,75001,Paris,4.9,,BAT ,0 salarié,3.4,I1309
OPTI CABLES,75001,Paris,9.9,,VILLENEUVE,0 salarié,3.7,I1309
ENTREP POLYVALENTE INSTAL&TELECOM,75001,Paris,10.4,,CHAMPIGNY,3 à 5 salariés,3.4,I1309
MOTRALEC,75001,Paris,23.3,,HERBLAY,20 à 49 salariés,3.4,I1309
ALTRAN TECHNOLOGIES,75001,Paris,10.2,,PUTEAUX,1 000 à 1 999 salariés,4.4,I1309
MULTI,75001,Paris,27.9,,PRO ,3 à 5 salariés,3.4,I1309
PLANITEC,75001,Paris,0.4,,PARIS,0 salarié,3.4,I1309
ETDE TRANSPORT FERROVIAIRE,75001,Paris,7.8,,NOISY,100 à 199 salariés,3.5,I1309
JET TELECOM SERVICE,75001,Paris,13.5,,GARGES,0 salarié,3.4,I1309
VEOLTA,75001,Paris,17.2,,CHELLES,20 à 49 salariés,3.4,I1309
H2O EFFICIENCY,75001,Paris,22.5,,LONGPONT,0 salarié,3.7,I1309
RENOV ENERGIE,75001,Paris,2.7,,PARIS,0 salarié,3.7,I1309
ENERGIE ENVIRONEMENT DE FRANCE,75001,Paris,1.5,,PARIS,0 salarié,3.4,I1309
VIDELIO,75001,Paris,9.4,,MEDIA ,0 salarié,3.6,I1309
OSCARLI,75001,Paris,7.3,,PARIS,0 salarié,3.7,I1309
DGB,75001,Paris,4.9,,PARIS,0 salarié,3.7,I1309
AGME,75001,Paris,24.5,,BAILLET,10 à 19 salariés,4.1,I1309
RCEF,75001,Paris,7.4,,VITRY,0 salarié,3.7,I1309
OPTIC NETWORK,75001,Paris,9.1,,ROSNY,0 salarié,3.4,I1309
OXYLAN,75001,Paris,4.3,,PARIS,3 à 5 salariés,3.1,I1309
CONECTIC,75001,Paris,21.9,,GRIGNY,0 salarié,3.7,I1309
EUROPARC,75001,Paris,11.5,,CRETEIL,0 salarié,3.4,I1309
MY CONNECT FIBRE,75001,Paris,1.3,,PARIS,0 salarié,3.4,I1309
ERMES DOMAINE TECHNOLOGIQUE DE SACLAY,75001,Paris,19.6,,SACLAY,0 salarié,3.3,I1309
JADE ELEC,75001,Paris,4.2,,PARIS,0 salarié,4.4,I1309
COVAGE NETWORKS,75001,Paris,11.3,,SEVRES,0 salarié,3.7,I1309
DOMATEQ,75001,Paris,6.5,,PARIS,0 salarié,3.4,I1309
TOMA PRO,75001,Paris,23.4,,HERBLAY,0 salarié,3.0,I1309
COFELY INEO,75001,Paris,17.6,,PALAISEAU,0 salarié,3.0,I1309
DMK ELEC,75001,Paris,7.3,,MONTREUIL,0 salarié,3.9,I1309
COFELY ALS,75001,Paris,17.5,,ROISSY,50 à 99 salariés,3.4,I1309
TRIGO FRANCE,75001,Paris,13.1,,NANTERRE,0 salarié,3.8,I1309
ALLIANCE RESEAUX TELECOM,75001,Paris,5.0,,PARIS,0 salarié,3.7,I1309
PRUNEVIEILLE,75001,Paris,10.1,,SAINT,0 salarié,3.0,I1309
SOTRELEC,75001,Paris,2.3,,PARIS,50 à 99 salariés,4.4,I1309
CHRIS MULTI B,75001,Paris,18.9,,VIRY,0 salarié,3.0,I1309
EMGE,75001,Paris,0.6,,PARIS,0 salarié,3.6,I1309
ELEC S.B.E.,75001,Paris,20.5,,GOUSSAINVILLE,0 salarié,3.0,I1309
B.S.G.S,75001,Paris,8.8,,SAINT,3 à 5 salariés,3.0,I1309
AGENCE MAINTENANCE MULTITECHNIQUE ET MUL,75001,Paris,3.9,,LE,0 salarié,3.0,I1309
REMA GROUPE,75001,Paris,14.8,,BEZONS,10 à 19 salariés,3.4,I1309
ENGIE INEO,75001,Paris,19.3,,CROISSY,0 salarié,3.0,I1309
RANA ELEC,75001,Paris,15.0,,ARGENTEUIL,3 à 5 salariés,3.0,I1309
BRUNET,75001,Paris,7.8,,SAINT,10 à 19 salariés,3.4,I1309
MOTRALEC,75001,Paris,9.6,,ISSY,3 à 5 salariés,3.4,I1309
NC FIBRE OPTIQUE,75001,Paris,10.0,,DRANCY,0 salarié,3.0,I1309
SOCOTEEL EQUIPEMENTS,75001,Paris,5.7,,MONTREUIL,0 salarié,2.8,I1309
ART ET CONCEPT & CONSEIL,75001,Paris,8.7,,LA,0 salarié,3.4,I1309
AFD TECHNOLOGIES,75001,Paris,5.7,,PARIS,0 salarié,4.3,I1309
MAGIC TELECOM,75001,Paris,20.5,,VILLEPARISIS,0 salarié,2.8,I1309
VDIP,75001,Paris,2.2,,PARIS,3 à 5 salariés,2.8,I1309
OPTICOM,75001,Paris,41.2,,AUBERGENVILLE,0 salarié,3.4,I1309
LIDA COM,75001,Paris,12.4,,LES,0 salarié,2.8,I1309
ELECTRORAMA,75001,Paris,6.3,,MAISONS,1 ou 2 salariés,3.0,I1309
AAS,75001,Paris,45.5,,CREIL,0 salarié,3.0,I1309
COMSIP,75001,Paris,8.3,,SAINT,0 salarié,3.0,I1309
ELEC,75001,Paris,44.4,,SAINT,20 à 49 salariés,2.8,I1309
COMNET,75001,Paris,31.7,,OSNY,6 à 9 salariés,3.4,I1309
WAAT,75001,Paris,6.4,,VANVES,0 salarié,3.4,I1309
SNEF,75001,Paris,17.8,,TREMBLAY,200 à 249 salariés,2.8,I1309
INFORMATIQUE ET SYSTEMES,75001,Paris,8.0,,SAINT,250 à 499 salariés,2.8,I1309
BAT,75001,Paris,9.1,,RENOV,0 salarié,2.8,I1309
JMD ELEC GENERALE,75001,Paris,17.3,,EAUBONNE,0 salarié,2.8,I1309
EXTIA,75001,Paris,11.3,,SEVRES,0 salarié,3.4,I1309
GROUPE EOLEN,75001,Paris,6.7,,PARIS,20 à 49 salariés,3.8,I1309
ECOMELEC,75001,Paris,14.0,,VELIZY,0 salarié,3.4,I1309
SNEF,75001,Paris,17.5,,VERSAILLES,0 salarié,2.8,I1309
ATMANE TELEPHONE FIBRE,75001,Paris,8.3,,AUBERVILLIERS,3 à 5 salariés,3.9,I1309
IKOS CONSULTING,75001,Paris,9.2,,LEVALLOIS,0 salarié,3.0,I1309
STPF,75001,Paris,7.3,,BAGNEUX,0 salarié,2.8,I1309
SNEF,75001,Paris,13.4,,COLOMBES,0 salarié,3.7,I1309
FACILADOM,75001,Paris,29.6,,CORBEIL,10 à 19 salariés,2.5,K1403
A LA VALLEE DES SERVICES,75001,Paris,24.5,,BUSSY,1 ou 2 salariés,2.5,K1403
MEDECINS DU MONDE,75001,Paris,5.4,,PARIS,200 à 249 salariés,4.0,K1403
MEDIATION INSERTION FORMATION,75001,Paris,5.6,,PARIS,0 salarié,4.0,K1403
MSF MEDECINS SANS FRONTIERES,75001,Paris,4.3,,PARIS,0 salarié,4.5,K1403
CAISSE DES ECOLES DU 19EME,75001,Paris,4.2,,PARIS,250 à 499 salariés,3.7,K1403
AVIDOM,75001,Paris,4.3,,PARIS,0 salarié,3.7,K1403
AMSAV,75001,Paris,6.2,,PARIS,100 à 199 salariés,3.4,K1403
CAISSE DES ECOLES 20EME,75001,Paris,4.3,,PARIS,250 à 499 salariés,3.7,K1403
AGE ET PERSPECTIVES PARIS,75001,Paris,6.1,,PARIS,0 salarié,3.4,K1403
AUXILIADOM,75001,Paris,4.6,,PARIS,200 à 249 salariés,4.4,K1403
COMPLEA/ASSISTANCE DEPENDANCE,75001,Paris,8.9,,SAINT,100 à 199 salariés,3.4,K1403
DAV,75001,Paris,5.2,,PARIS,0 salarié,4.4,K1403
ASS INTERMEDIAIR ACTION EMPLOI FORM 94,75001,Paris,7.5,,HAY,50 à 99 salariés,3.4,K1403
BABYCHOU SERVICES,75001,Paris,6.6,,PARIS,20 à 49 salariés,3.7,K1403
FEDER ORGANISME SOINS DOMICILE,75001,Paris,2.7,,PARIS,200 à 249 salariés,3.4,K1403
EHPAD FONDATION FAVIER,75001,Paris,10.8,,BRY,200 à 249 salariés,3.4,K1403
ASSOC NOTRE DAME DE BON SECOURS,75001,Paris,4.5,,PARIS,200 à 249 salariés,3.4,K1403
SECOURS CATHOLIQUE,75001,Paris,3.9,,PARIS,0 salarié,3.4,K1403
RESTAUS DU COEUR LES RELAIS COEUR PARI,75001,Paris,3.9,,PARIS,50 à 99 salariés,4.0,K1403
ALTIDOM SERVICES,75001,Paris,5.0,,PARIS,0 salarié,3.4,K1403
TRAVAIL ET PARTAGE,75001,Paris,2.0,,PARIS,0 salarié,3.4,K1403
PRO SENIORS,75001,Paris,3.8,,PARIS,20 à 49 salariés,3.0,K1403
CDE,75001,Paris,5.6,,PARIS,100 à 199 salariés,3.4,K1403
ALTIDOM ARB,75001,Paris,5.0,,PARIS,0 salarié,3.4,K1403
02 PARIS 15,75001,Paris,7.0,,PARIS,20 à 49 salariés,3.4,K1403
AGE D'OR SERVICES,75001,Paris,5.6,,PARIS,6 à 9 salariés,3.0,K1403
STAYHOME,75001,Paris,17.1,,EAUBONNE,0 salarié,3.0,K1403
FONDATION LEOPOLD BELLAN,75001,Paris,1.9,,PARIS,200 à 249 salariés,3.9,K1403
LA CERISAIE,75001,Paris,12.2,,GAGNY,100 à 199 salariés,3.0,K1403
LES RESTAURANTS DU COEUR,75001,Paris,5.1,,PARIS,0 salarié,3.0,K1403
ONELA/NOUVEL HORIZON SERVICES,75001,Paris,21.5,,SAINT,20 à 49 salariés,3.0,K1403
O2 PARIS 13,75001,Paris,2.0,,PARIS,0 salarié,3.7,K1403
COS EHPAD JACQUES BARROT,75001,Paris,7.0,,PARIS,50 à 99 salariés,3.0,K1403
ALLIANCE VIE,75001,Paris,5.2,,MONTROUGE,50 à 99 salariés,3.0,K1403
SIEGE ? SERVICES ADMINISTRATIFS,75001,Paris,4.7,,MONTROUGE,0 salarié,3.0,K1403
FAMILLES SERVICES (ASSOCIATION),75001,Paris,7.9,,CHATILLON,0 salarié,3.0,K1403
ASSOCIATION SERVICES ET COMPAGNIE,75001,Paris,10.9,,LES,20 à 49 salariés,2.7,K1403
02,75001,Paris,7.0,,PARIS,0 salarié,3.0,K1403
IMAJ INITIATIVES MULTIPLES ACTION JEUN,75001,Paris,17.4,,VILLIERS,0 salarié,2.7,K1403
BIEN A LA MAISON,75001,Paris,1.5,,PARIS,50 à 99 salariés,2.7,K1403
STELLA MARIS,75001,Paris,5.8,,PARIS,10 à 19 salariés,2.7,K1403
AD SENIORS CENTRALE,75001,Paris,3.9,,PARIS,0 salarié,2.7,K1403
O2 PARIS 3,75001,Paris,1.2,,PARIS,0 salarié,2.7,K1403
EQUANIDOMI ROSNY,75001,Paris,8.5,,ROSNY,20 à 49 salariés,2.7,K1403
KIDS'HOME 92,75001,Paris,8.3,,LEVALLOIS,0 salarié,2.7,K1403
LES INTEMPORELLES,75001,Paris,1.9,,PARIS,50 à 99 salariés,2.7,K1403
ALIENOR ASSITANCE A DOMICILE,75001,Paris,7.9,,PARIS,10 à 19 salariés,3.0,K1403
KORIAN LES SAULES,75001,Paris,24.3,,GUYANCOURT,50 à 99 salariés,2.7,K1403
ALLIANCE VIE PARIS 11,75001,Paris,4.3,,PARIS,20 à 49 salariés,3.0,K1403
A2V,75001,Paris,18.1,,VILLIERS,1 ou 2 salariés,3.0,K1403
IFAC,75001,Paris,3.8,,PARIS,0 salarié,3.0,K1403
AGENCE AIDE COOPERATION TECHN & DEVELO,75001,Paris,4.6,,PARIS,0 salarié,3.4,K1403
REGIE DE QUARTIER TELA 13,75001,Paris,2.4,,PARIS,50 à 99 salariés,2.7,K1403
LA CHESNAYE,75001,Paris,11.9,,SURESNES,50 à 99 salariés,2.7,K1403
LA VIE A DOMICILE XVI,75001,Paris,7.7,,PARIS,100 à 199 salariés,3.0,K1403
ADHEO SERVICES 93,75001,Paris,7.9,,SAINT,3 à 5 salariés,3.4,K1403
ADHAP SERVICES MY ASSISTANCE,75001,Paris,6.3,,FONTENAY,20 à 49 salariés,2.5,K1403
APASO,75001,Paris,4.8,,PARIS,20 à 49 salariés,3.4,K1403
AGES ET VIE,75001,Paris,6.0,,VITRY,100 à 199 salariés,2.5,K1403
INITIATIVES SOLIDAIRES,75001,Paris,7.3,,AUBERVILLIERS,20 à 49 salariés,2.7,K1403
O2 NEUILLY LEVALLOIS,75001,Paris,8.4,,LEVALLOIS,0 salarié,2.5,K1403
EPICURIA,75001,Paris,9.3,,BONDY,0 salarié,2.5,K1403
COM.SI C 'ETAIT VOUS,75001,Paris,7.1,,PARIS,20 à 49 salariés,2.7,K1403
VITAME,75001,Paris,5.8,,PARIS,1 ou 2 salariés,3.9,K1403
O2 PARIS 12,75001,Paris,2.1,,PARIS,50 à 99 salariés,2.7,K1403
S'AGES QUALISERVICES A DOMICILE,75001,Paris,1.8,,PARIS,20 à 49 salariés,3.7,K1403
FEDERATION NATIONALE SOLIDARITE FEMMES,75001,Paris,5.9,,PARIS,20 à 49 salariés,2.5,K1403
ADENIOR,75001,Paris,6.1,,PARIS,1 ou 2 salariés,2.7,K1403
APF,75001,Paris,9.2,,ENTREPRISES PARIS ,200 à 249 salariés,2.5,K1403
ACADOMIA GROUPE,75001,Paris,5.7,,PARIS,0 salarié,2.5,K1403
LES PETITS CARIBOUS,75001,Paris,8.1,,PARIS,0 salarié,2.7,K1403
CROUS,75001,Paris,2.8,,PARIS,500 à 999 salariés,4.0,K1403
A.S.P. 94,75001,Paris,14.0,,BOISSY,50 à 99 salariés,3.4,K1403
APF FRANCE HANDICAP,75001,Paris,9.8,,BONDY,20 à 49 salariés,2.7,K1403
SERVICES DES TROIS FORETS,75001,Paris,22.7,,BOUFFEMONT,20 à 49 salariés,2.5,K1403
O2,75001,Paris,5.4,,PARIS,50 à 99 salariés,3.4,K1403
JEUNESSE FEU VERT,75001,Paris,1.5,,PARIS,10 à 19 salariés,2.5,K1403
ADHAP SERVICES,75001,Paris,9.3,,ROSNY,20 à 49 salariés,2.5,K1403
ASSOCIATION AURORE,75001,Paris,1.3,,PARIS,10 à 19 salariés,3.0,K1403
BIEN A LA MAISON,75001,Paris,12.1,,LA,100 à 199 salariés,2.5,K1403
O2 KID PARIS 08,75001,Paris,6.3,,PARIS,0 salarié,3.4,K1403
OUIHELP,75001,Paris,5.6,,PARIS,0 salarié,2.5,K1403
MA NOUNOU A MOI / FAMILY SPHERE PARIS16,75001,Paris,7.7,,PARIS,20 à 49 salariés,2.5,K1403
AUXI'LIFE 60,75001,Paris,42.8,,SENLIS,0 salarié,2.5,K1403
ASSOCIATION AURORE,75001,Paris,3.0,,PARIS,50 à 99 salariés,2.7,K1403
PERSERVICES,75001,Paris,8.3,,CLICHY,0 salarié,3.0,K1403
PROXY,75001,Paris,14.1,,AIDE ,10 à 19 salariés,2.7,K1403
ARDEUR,75001,Paris,9.6,,NEUILLY,100 à 199 salariés,3.0,K1403
SOLIHA PARIS HAUTS DE SEINE VAL D OISE,75001,Paris,4.7,,PARIS,0 salarié,2.7,K1403
RESTAURANTS DU COEUR RELAIS COEUR 95,75001,Paris,14.3,,ARGENTEUIL,10 à 19 salariés,2.5,K1403
ASSOCIATION NEPTUNE,75001,Paris,5.5,,MONTREUIL,50 à 99 salariés,2.5,K1403
02 RAMBOUILLET,75001,Paris,46.1,,RAMBOUILLET,20 à 49 salariés,2.5,K1403
YZZEO SERVICES,75001,Paris,9.6,,CLAMART,0 salarié,2.7,K1403
REGIE DU PAYS DE MEAUX,75001,Paris,41.1,,MEAUX,50 à 99 salariés,2.7,K1403
POLES IAE,75001,Paris,10.9,,VILLENEUVE,0 salarié,2.5,K1403
CELLULE AIDE RECH EMPLOI POUR DEFAVORI,75001,Paris,41.1,,MEAUX,50 à 99 salariés,3.0,K1403
NEOTINE,75001,Paris,7.4,,PARIS,0 salarié,3.4,K1403
PRO SENIORS,75001,Paris,9.0,,SCEAUX,20 à 49 salariés,2.7,K1403
SERENITY,75001,Paris,6.1,,AID ,0 salarié,2.5,K1403
COMMUNE DE CREIL,75001,Paris,46.7,,CREIL,500 à 999 salariés,3.1,K1404
AMBASSADE DES ETATS UNIS D'AMERIQUE,75001,Paris,4.7,,PARIS,250 à 499 salariés,4.6,K1404
MISSION DIPLO REPUBLI FEDERALE ALLEMAG,75001,Paris,5.3,,PARIS,50 à 99 salariés,4.5,K1404
COMITE INTERNATIONAL DE LA CROIX ROUG,75001,Paris,3.2,,PARIS,10 à 19 salariés,4.5,K1404
MINISTERE DE L'INTERIEUR,75001,Paris,5.2,,PARIS,0 salarié,4.4,K1404
ORGANIS COOPERATION DEVELOPP ECONOMIQU,75001,Paris,7.9,,PARIS,250 à 499 salariés,4.4,K1404
AMBASSADE DE HONGRIE,75001,Paris,7.7,,PARIS,6 à 9 salariés,4.5,K1404
GEIQ ACCUEIL ILE DE FRANCE,75001,Paris,7.3,,PARIS,0 salarié,4.5,K1404
BANQUE DE DEVELOPPMENT CONSEIL EUROPE 9,75001,Paris,6.7,,PARIS,0 salarié,4.4,K1404
AMBASSADE DU CANADA,75001,Paris,5.5,,PARIS,0 salarié,3.9,K1404
MAIRIE SARTROUVILLE,75001,Paris,19.1,,SARTROUVILLE,250 à 499 salariés,3.8,K1404
MSF MEDECINS SANS FRONTIERES,75001,Paris,4.3,,PARIS,0 salarié,4.4,K1404
MAIRIE MOISSY,75001,Paris,29.0,,CRAMAYEL ,250 à 499 salariés,4.0,K1404
ASS QUALITE ENERGIES RENOUVELABLES,75001,Paris,4.5,,QUA ,0 salarié,3.3,K1404
MAIRIE,75001,Paris,8.8,,SAINT,1 000 à 1 999 salariés,3.5,K1404
ICE AGENCE,75001,Paris,7.0,,PARIS,10 à 19 salariés,3.4,K1404
FORCO,75001,Paris,7.5,,PARIS,100 à 199 salariés,3.6,K1404
OFFICE FRANCO,75001,Paris,3.5,,ALLEMAND ,20 à 49 salariés,3.6,K1404
AMBASSADE DE LA REPUBLIQUE DU SOUDAN,75001,Paris,7.9,,PARIS,6 à 9 salariés,4.1,K1404
COMMUNE DE EVRY,75001,Paris,18.8,,COURCOURONNES ,0 salarié,3.5,K1404
COMMUNE DE MONTIGNY LE BRETONNEUX,75001,Paris,26.1,,MONTIGNY,500 à 999 salariés,3.1,K1404
MEDECINS DU MONDE,75001,Paris,5.4,,PARIS,200 à 249 salariés,3.1,K1404
FAC HABITAT,75001,Paris,2.7,,PARIS,0 salarié,3.6,K1404
MEDIATION INSERTION FORMATION,75001,Paris,5.6,,PARIS,0 salarié,3.1,K1404
MAIRIE DE GUYANCOURT,75001,Paris,23.6,,GUYANCOURT,500 à 999 salariés,3.5,K1404
MAIRIE,75001,Paris,14.4,,LIVRY,1 000 à 1 999 salariés,3.1,K1404
AVEJ,75001,Paris,5.0,,PARIS,50 à 99 salariés,3.3,K1404
ASS ROBERT DEBRE RECHERCHE MEDICALE,75001,Paris,2.6,,PARIS,20 à 49 salariés,2.8,K1404
AMBASSADE DU KOWEIT,75001,Paris,6.4,,PARIS,20 à 49 salariés,2.8,K1404
MAIRIE,75001,Paris,10.1,,DRANCY,1 000 à 1 999 salariés,2.8,K1404
DIR DPT FINANCES PUBLIQUES VAL DE MARNE,75001,Paris,9.6,,CRETEIL,0 salarié,2.8,K1404
CAISSE DES ECOLES DU 19EME,75001,Paris,4.2,,PARIS,250 à 499 salariés,2.8,K1404
MAIRIE,75001,Paris,21.0,,VILLEPARISIS,500 à 999 salariés,3.1,K1404
MAIRIE,75001,Paris,37.7,,LES,1 000 à 1 999 salariés,2.8,K1404
MAIRIE ARNOUVILLE,75001,Paris,16.4,,ARNOUVILLE,100 à 199 salariés,3.5,K1404
DELEGATION GENERALE DU QUEBEC,75001,Paris,7.6,,PARIS,20 à 49 salariés,2.7,K1404
MAIRIE,75001,Paris,8.8,,ROSNY,1 000 à 1 999 salariés,3.8,K1404
CAISSE DES ECOLES 20EME,75001,Paris,4.3,,PARIS,250 à 499 salariés,2.8,K1404
INST CARDIOMETABOLISME NUTRITION ICAN,75001,Paris,1.0,,PARIS,50 à 99 salariés,2.7,K1404
AMBASSADE DE SUISSE,75001,Paris,4.6,,PARIS,20 à 49 salariés,3.0,K1404
INPECTION ACADEMIQUE SEINE ET MARNE,75001,Paris,40.1,,MELUN,0 salarié,3.1,K1404
CEEBIOS,75001,Paris,42.1,,SENLIS,0 salarié,2.7,K1404
BAT ADMINISTRATIF,75001,Paris,3.3,,PARIS,50 à 99 salariés,3.1,K1404
MUSEUM NATIONAL HISTOIRE NATURELLE,75001,Paris,1.4,,PARIS,0 salarié,3.1,K1404
OEUVRES D AVENIR,75001,Paris,3.2,,PARIS,100 à 199 salariés,2.7,K1404
OXFAM FRANCE,75001,Paris,2.0,,AGIR ICI ,0 salarié,4.2,K1404
ASSOCIATION SANTE PLUS CANAL (ASPC),75001,Paris,4.8,,PARIS,0 salarié,2.8,K1404
OFFICE INTERNATIONAL DES EPIZOOTIES,75001,Paris,6.4,,PARIS,50 à 99 salariés,4.5,K1404
CONSULAT D'ALGERIE CRETEIL,75001,Paris,9.1,,CRETEIL,0 salarié,3.6,K1404
MAIRIE,75001,Paris,11.7,,ANTONY,500 à 999 salariés,3.1,K1404
COSEM ATLAS,75001,Paris,3.3,,PARIS,100 à 199 salariés,2.8,K1404
GEIMS,75001,Paris,5.4,,PARIS,1 ou 2 salariés,2.7,K1404
LA PETITE ROCKETTE,75001,Paris,2.0,,PARIS,20 à 49 salariés,2.8,K1404
GREENPEACE FRANCE,75001,Paris,3.4,,PARIS,50 à 99 salariés,2.8,K1404
